segment_id,heavy,car,v85,coordinates,timestamp,latitude,longitude,altitude,sensor_type,distance_km,current.last_updated,current.temp_c,current.uv,current.gust_kph,current.air_quality.co,current.air_quality.no2,current.air_quality.o3,current.air_quality.so2,current.air_quality.pm2_5,current.air_quality.pm10,current.air_quality.us-epa-index,current.air_quality.gb-defra-index,p1,p2
9000001153,10.2704762482,20.4717721659,33.5,"[[[4.7452776958000005, 50.8780041025], [4.7460007958, 50.8781629025], [4.7462879958, 50.8782144025], [4.7464530958, 50.8782543025], [4.7465785958, 50.8782866025]]]",2023-11-20 13:00:00,50.884,4.768,53.6,"{'id': 20, 'name': 'BMP280', 'manufacturer': 'Bosch'}",1.7279239077000002,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.00,99450.00
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.882,4.73,30.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.8158349394000001,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.62
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.882,4.73,30.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.8158349394000001,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,1999.90,999.90
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.876,4.736,48.5,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.5289240901,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.14
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.872,4.714,42.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.0775613391,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.58,3.78
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.876,4.736,48.5,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.5289240901,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,5.13,1.82
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.87,4.702,35.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.9483426987999999,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.80,2.98
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.87,4.702,35.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.9483426987999999,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.94
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.878,4.742,42.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.9994822031,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.25,2.86
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.87,4.7219999999999995,41.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.7056077486,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,7.91,2.80
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.892,4.73,23.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.925037864,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.21,0.11
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.878,4.742,42.6,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.9994822031,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,12.75
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.89,4.724,24.2,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.7329250374,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.30,2.74
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.87,4.7219999999999995,41.6,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.7056077486,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.13
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.89,4.724,25.5,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.7329250374,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.37
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.89,4.724,25.5,"{'id': 37, 'name': 'SPS30', 'manufacturer': 'Sensirion AG'}",1.7329250374,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,1999.90,999.90
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.8615660068,4.7114771605,34.0,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8982529001000001,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,10.02,2.52
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.8821720366,4.7080519795,22.1,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.6725072837,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,14.82,3.59
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.886764582,4.7188612819,22.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.5095934281,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.04
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.886764582,4.7188612819,22.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.5095934281,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.15,0.15
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.8615660068,4.7114771605,34.0,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.8982529001000001,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.60
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.89,4.7219999999999995,20.8,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8264397618000001,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,12.52,2.03
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.86798965,4.7542749858,72.9,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.9408224931,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,12.10
9000001164,7.6199722247,21.6156090765,33.0,"[[[4.7287460958, 50.8747058025], [4.7301787958, 50.8754463025], [4.7303373958, 50.8755260025]]]",2023-11-20 13:00:00,50.8821720366,4.7080519795,22.1,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.6725072837,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.33
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.89,4.726,26.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8983372886,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,8.41,3.56
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.8821720366,4.7080519795,22.1,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.1255429224,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,14.82,3.59
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.886,4.7,16.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8108858213999999,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.00,0.00
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.882,4.73,30.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.275431683,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,1999.90,999.90
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.89,4.724,25.5,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.857443497,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.37
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.886764582,4.7188612819,22.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.4400791273,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.04
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.886764582,4.7188612819,22.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.4400791273,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.15,0.15
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.8821720366,4.7080519795,22.1,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.1255429224,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.33
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.87,4.702,35.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.1494539699,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.80,2.98
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.8861275807,4.7002954986,17.6,"{'id': 17, 'name': 'BME280', 'manufacturer': 'Bosch'}",1.8078210204,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,78.02,100722.95
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.878,4.742,42.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8001462581,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.25,2.86
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.89,4.724,25.5,"{'id': 37, 'name': 'SPS30', 'manufacturer': 'Sensirion AG'}",1.857443497,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,1999.90,999.90
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.882,4.73,30.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.8364951637,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,1999.90,999.90
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.89,4.724,24.2,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.857443497,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.30,2.74
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.8615660068,4.7114771605,34.0,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.4243668913,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.60
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.876,4.736,48.5,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.3405850143,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.14
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.876,4.736,48.5,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.3405850143,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,5.13,1.82
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.868,4.7,29.0,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.3713197353,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.19,2.52
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.87,4.7219999999999995,41.6,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.5453236134,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.13
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.882,4.73,30.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.275431683,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.62
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.878,4.742,42.6,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.8001462581,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,12.75
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.89,4.726,26.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.7321216575,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,8.41,3.56
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.8615660068,4.7114771605,34.0,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.4243668913,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,10.02,2.52
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.872,4.714,42.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.7400198614,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.58,3.78
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.87,4.7219999999999995,41.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.5453236134,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,7.91,2.80
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.872,4.714,42.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.3049128728,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,9.58,3.78
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.8861275807,4.7002954986,17.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8078210204,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,8.20,2.35
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.89,4.7219999999999995,20.8,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8827654442,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,12.52,2.03
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.87,4.702,35.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.1494539699,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.94
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.876,4.736,48.5,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",0.1335449025,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,5.13,1.82
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.876,4.736,48.5,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.1335449025,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.14
9000001168,2.6586003924,10.8653631419,86.5,"[[[4.7171984958, 50.8738562025], [4.7175206958, 50.8744016025], [4.7165081958, 50.8746359025]]]",2023-11-20 13:00:00,50.886,4.7,16.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.8108858213999999,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,78.73,13.96
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.882,4.73,30.4,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",0.8364951637,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.62
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.892,4.73,23.6,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.8272441195,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.21,0.11
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.89,4.724,25.5,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.8035630385,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,11.37
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.89,4.724,25.5,"{'id': 37, 'name': 'SPS30', 'manufacturer': 'Sensirion AG'}",1.8035630385,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,1999.90,999.90
9000001176,3.2008760359,19.3215530134,30.0,"[[[4.7418871958, 50.8770947025], [4.7403781958, 50.8767104025], [4.7399095958, 50.8766115025], [4.7394037958, 50.8765242025]]]",2023-11-20 13:00:00,50.89,4.726,26.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.816978991,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,8.41,3.56
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.87,4.7219999999999995,41.6,"{'id': 9, 'name': 'DHT22', 'manufacturer': 'various'}",1.3149217146,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,99.90,13.13
9000001170,5.1822700911,2.6250716972,56.0,"[[[4.7378311958, 50.8763275025], [4.7375288958, 50.8762628025], [4.7373018958, 50.8762086025], [4.7370389958, 50.8761286025], [4.7367420958, 50.8760247025], [4.7354584958, 50.8755079025]]]",2023-11-20 13:00:00,50.886764582,4.7188612819,22.4,"{'id': 14, 'name': 'SDS011', 'manufacturer': 'Nova Fitness'}",1.765795641,2023-11-20 13:45,11.0,3.0,29.5,250.3,9.5,68.0,1.5,0.9,1.1,1,1,0.15,0.15
